Selection	Association Name	Association Type	Significance
Reverse Transcriptase	Dermatophagoides farinae antigen f 1	Chemical	0.259
Reverse Transcriptase	Hsc70-Interacting Protein	Chemical	0.259
Reverse Transcriptase	Amides	Chemical	0.26
Reverse Transcriptase	Polyesters	Chemical	0.26
Reverse Transcriptase	Antibodies, Blocking	Chemical	0.26
Reverse Transcriptase	Adenosine Receptor A3	Chemical	0.26
Reverse Transcriptase	A-DNA	Chemical	0.26
Reverse Transcriptase	Factor Xa Inhibitors	Chemical	0.26
Reverse Transcriptase	Nuclear Matrix-Associated Proteins	Chemical	0.261
Reverse Transcriptase	Picryl Chloride	Chemical	0.261
Reverse Transcriptase	Ceteth-20	Chemical	0.261
Reverse Transcriptase	Proprotein Convertase 1	Chemical	0.261
Reverse Transcriptase	1,1,2-trichloroethane	Chemical	0.261
Reverse Transcriptase	Luciferases, Bacterial	Chemical	0.261
Reverse Transcriptase	ran GTP-Binding Protein	Chemical	0.262
Reverse Transcriptase	Securin	Chemical	0.262
Reverse Transcriptase	pro-phenoloxidase	Chemical	0.262
Reverse Transcriptase	Ficoll	Chemical	0.263
Reverse Transcriptase	Receptors, Purinergic P2Y2	Chemical	0.263
Reverse Transcriptase	Methacholine Chloride	Chemical	0.264
Reverse Transcriptase	Phosphotungstic Acid	Chemical	0.264
Reverse Transcriptase	tryptophan tryptophylquinone	Chemical	0.264
Reverse Transcriptase	M protein, Coronavirus	Chemical	0.264
Reverse Transcriptase	Extracellular Protein	Chemical	0.265
Reverse Transcriptase	vascular endothelial growth factor A, rat	Chemical	0.265
Reverse Transcriptase	Sulfonylurea Receptors	Chemical	0.265
Reverse Transcriptase	Scavenger Receptors, Class B	Chemical	0.266
Reverse Transcriptase	Orexin Receptors	Chemical	0.266
Reverse Transcriptase	Glycogen Synthase	Chemical	0.266
Reverse Transcriptase	Atrial Natriuretic Peptide Receptor 1	Chemical	0.266
Reverse Transcriptase	extradiol dioxygenase	Chemical	0.266
Reverse Transcriptase	tissue inhibitor of metalloproteinase-1 protein, rat	Chemical	0.266
Reverse Transcriptase	colominic acid	Chemical	0.266
Reverse Transcriptase	arsenic disulfide	Chemical	0.266
Reverse Transcriptase	N-(3-oxododecanoyl)homoserine lactone	Chemical	0.266
Reverse Transcriptase	DDMS	Chemical	0.266
Reverse Transcriptase	Quinaldines	Chemical	0.266
Reverse Transcriptase	2-methylthio-ATP	Chemical	0.267
Reverse Transcriptase	ATP Synthetase Complexes	Chemical	0.267
Reverse Transcriptase	Angiotensin-2	Chemical	0.268
Reverse Transcriptase	CD27 Antigen	Chemical	0.268
Reverse Transcriptase	Agouti-Related Protein	Chemical	0.268
Reverse Transcriptase	Protoporphyrinogen Oxidase	Chemical	0.268
Reverse Transcriptase	N-Acetylaspartate	Chemical	0.268
Reverse Transcriptase	factor V Leiden	Chemical	0.268
Reverse Transcriptase	N-Acetylglucosamine	Chemical	0.269
Reverse Transcriptase	Polyvinyl Alcohol	Chemical	0.269
Reverse Transcriptase	Caspases, Initiator	Chemical	0.269
Reverse Transcriptase	beta-glucan receptor	Chemical	0.269
Reverse Transcriptase	herpes simplex virus type 1 protein VP22	Chemical	0.269
Reverse Transcriptase	Pazufloxacin	Chemical	0.269
Reverse Transcriptase	1-ethyl-2-benzimidazolinone	Chemical	0.269
Reverse Transcriptase	Benzothiepins	Chemical	0.269
Reverse Transcriptase	3-hydroxy-3-methylglutaryl-coenzyme A lyase	Chemical	0.269
Reverse Transcriptase	CapZ Actin Capping Protein	Chemical	0.269
Reverse Transcriptase	Cysteine Proteinase Inhibitors	Chemical	0.27
Reverse Transcriptase	Carboxylesterase	Chemical	0.27
Reverse Transcriptase	diphosphoric acid	Chemical	0.27
Reverse Transcriptase	Lactams	Chemical	0.27
Reverse Transcriptase	Coagulation Factor V	Chemical	0.271
Reverse Transcriptase	thiazole orange	Chemical	0.271
Reverse Transcriptase	Waxes	Chemical	0.271
Reverse Transcriptase	Amino Acids, Branched-Chain	Chemical	0.271
Reverse Transcriptase	Neuromuscular Blocking Agents	Chemical	0.271
Reverse Transcriptase	FFN protein, human	Chemical	0.271
Reverse Transcriptase	Droloxifene	Chemical	0.271
Reverse Transcriptase	EREG protein, human	Chemical	0.271
Reverse Transcriptase	Bovine Serum Albumin	Chemical	0.272
Reverse Transcriptase	Delayed-Action Preparations	Chemical	0.272
Reverse Transcriptase	Glucagon-Like Peptide 1	Chemical	0.272
Reverse Transcriptase	Nuclear Receptor Subfamily 1, Group F, Member 3	Chemical	0.272
Reverse Transcriptase	MIRN200 microRNA, human	Chemical	0.272
Reverse Transcriptase	Mmp9 protein, rat	Chemical	0.272
Reverse Transcriptase	Sulfuric Acid	Chemical	0.272
Reverse Transcriptase	2',7'-dichlorodihydrofluorescein diacetate	Chemical	0.272
Reverse Transcriptase	Ammonium Compounds	Chemical	0.272
Reverse Transcriptase	Distal-less homeobox proteins	Chemical	0.273
Reverse Transcriptase	Trichloroacetic Acid	Chemical	0.273
Reverse Transcriptase	protoporphyrinogen	Chemical	0.273
Reverse Transcriptase	Oxidants	Chemical	0.274
Reverse Transcriptase	Cystatins	Chemical	0.274
Reverse Transcriptase	Veratrum Alkaloids	Chemical	0.274
Reverse Transcriptase	Amino Acid Transport Systems, Neutral	Chemical	0.274
Reverse Transcriptase	Latent TGF Beta Binding Protein 2	Chemical	0.274
Reverse Transcriptase	Dietary Fiber	Chemical	0.274
Reverse Transcriptase	wisteria lectin	Chemical	0.274
Reverse Transcriptase	RNA, Transfer, Asn	Chemical	0.274
Reverse Transcriptase	enkephalin-Met, Arg(6)-Gly(7)-Leu(8)-	Chemical	0.274
Reverse Transcriptase	3,5-dicaffeoylquinic acid	Chemical	0.274
Reverse Transcriptase	4-coumarate-CoA ligase	Chemical	0.274
Reverse Transcriptase	Gasoline	Chemical	0.275
Reverse Transcriptase	Cyclin-Dependent Kinases	Chemical	0.276
Reverse Transcriptase	GDP	Chemical	0.276
Reverse Transcriptase	Povidone	Chemical	0.276
Reverse Transcriptase	5-chloromethylfluorescein	Chemical	0.277
Reverse Transcriptase	PCB 180	Chemical	0.277
Reverse Transcriptase	Oligomycins	Chemical	0.277
Reverse Transcriptase	integrin beta5	Chemical	0.277
Reverse Transcriptase	beta-Crystallin B Chain	Chemical	0.277
Reverse Transcriptase	VIM-1 metallo-beta-lactamase	Chemical	0.277
Reverse Transcriptase	Starch Phosphorylase	Chemical	0.277
Reverse Transcriptase	Kallikrein	Chemical	0.278
Reverse Transcriptase	3-Oxo-5-alpha-Steroid 4-Dehydrogenase	Chemical	0.278
Reverse Transcriptase	serum-glucocorticoid regulated kinase	Chemical	0.278
Reverse Transcriptase	Myeloid Cell Surface Antigen CD33	Chemical	0.278
Reverse Transcriptase	cyclopentenone	Chemical	0.278
Reverse Transcriptase	tricine	Chemical	0.278
Reverse Transcriptase	Nitric Acid	Chemical	0.278
Reverse Transcriptase	Sex Attractants	Chemical	0.278
Reverse Transcriptase	Dinitrochlorobenzene	Chemical	0.279
Reverse Transcriptase	Enzymes, Immobilized	Chemical	0.279
Reverse Transcriptase	Thromboxane-A Synthase	Chemical	0.279
Reverse Transcriptase	indirubin	Chemical	0.279
Reverse Transcriptase	Glycols	Chemical	0.279
Reverse Transcriptase	2,2'-dipyridyl disulfide	Chemical	0.279
Reverse Transcriptase	Matrix Metalloproteinase 15	Chemical	0.279
Reverse Transcriptase	MIRN33 microRNA, human	Chemical	0.279
Reverse Transcriptase	Aldosterone Receptor Antagonist	Chemical	0.279
Reverse Transcriptase	Integrin Beta-3	Chemical	0.28
Reverse Transcriptase	Teratogens	Chemical	0.28
Reverse Transcriptase	Reelin	Chemical	0.281
Reverse Transcriptase	Transcription Factor E2-Alpha	Chemical	0.281
Reverse Transcriptase	progelatinase	Chemical	0.281
Reverse Transcriptase	A73025	Chemical	0.281
Reverse Transcriptase	Surface-Active Agents	Chemical	0.282
Reverse Transcriptase	alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase I	Chemical	0.282
Reverse Transcriptase	Hemoglobin Constant Spring	Chemical	0.282
Reverse Transcriptase	serotonin 5 receptor	Chemical	0.282
Reverse Transcriptase	Sodium-Phosphate Cotransporter Proteins, Type II	Chemical	0.282
Reverse Transcriptase	Ara h 1 protein, Arachis hypogaea	Chemical	0.282
Reverse Transcriptase	Cellulose	Chemical	0.283
Reverse Transcriptase	Triazines	Chemical	0.283
Reverse Transcriptase	Integrin alpha1beta1	Chemical	0.283
Reverse Transcriptase	Peroxisome Proliferator-Activated Receptor Alpha	Chemical	0.284
Reverse Transcriptase	Mycotoxins	Chemical	0.284
Reverse Transcriptase	Iodides	Chemical	0.284
Reverse Transcriptase	oleuropein	Chemical	0.284
Reverse Transcriptase	luzindole	Chemical	0.284
Reverse Transcriptase	arachidonyl-2-chloroethylamide	Chemical	0.284
Reverse Transcriptase	Alpha-Adrenergic Agonist	Chemical	0.285
Reverse Transcriptase	Relate	Chemical	0.285
Reverse Transcriptase	Isocoumarins	Chemical	0.286
Reverse Transcriptase	Estradiol 17-Beta-Dehydrogenase 2	Chemical	0.286
Reverse Transcriptase	Apoptosis Regulator	Chemical	0.286
Reverse Transcriptase	macrophage procoagulant activity	Chemical	0.287
Reverse Transcriptase	Casein Kinase Idelta	Chemical	0.287
Reverse Transcriptase	PAPPA1 protein, human	Chemical	0.287
Reverse Transcriptase	N(G)-iminoethylornithine	Chemical	0.287
Reverse Transcriptase	Hepatocyte Nuclear Factor 3-Gamma	Chemical	0.287
Reverse Transcriptase	N-caproylsphingosine	Chemical	0.287
Reverse Transcriptase	Formates	Chemical	0.288
Reverse Transcriptase	Radioactive Waste	Chemical	0.288
Reverse Transcriptase	Antigens, Bacterial	Chemical	0.289
Reverse Transcriptase	Lipoproteins, HDL	Chemical	0.289
Reverse Transcriptase	Singlet Oxygen	Chemical	0.289
Reverse Transcriptase	ELAV-Like Protein 1	Chemical	0.289
Reverse Transcriptase	4-nonylphenol	Chemical	0.289
Reverse Transcriptase	Antithyroid Agents	Chemical	0.289
Reverse Transcriptase	Oxazolidinones	Chemical	0.289
Reverse Transcriptase	Nutrient	Chemical	0.29
Reverse Transcriptase	Acyl-Butyrolactones	Chemical	0.29
Reverse Transcriptase	geranylgeraniol	Chemical	0.29
Reverse Transcriptase	Receptor-Type Tyrosine-Protein Phosphatase Eta	Chemical	0.29
Reverse Transcriptase	mannosyl-oligosaccharide 1,3 - 1,6-alpha-mannosidase	Chemical	0.29
Reverse Transcriptase	BRLF1 protein, Human herpesvirus 4	Chemical	0.29
Reverse Transcriptase	CC 1065	Chemical	0.29
Reverse Transcriptase	avilamycin	Chemical	0.29
Reverse Transcriptase	aclacinomycins	Chemical	0.29
Reverse Transcriptase	Leukotriene B4 Receptor	Chemical	0.292
Reverse Transcriptase	Sterol Regulatory Element Binding Protein 2	Chemical	0.292
Reverse Transcriptase	seminal vesicle-specific antigen	Chemical	0.292
Reverse Transcriptase	protein kinase C eta	Chemical	0.292
Reverse Transcriptase	MtrB protein, Bacteria	Chemical	0.292
Reverse Transcriptase	S100b protein, mouse	Chemical	0.292
Reverse Transcriptase	NF-kappaB decoy	Chemical	0.292
Reverse Transcriptase	Polychlorinated Biphenyl	Chemical	0.293
Reverse Transcriptase	Butylated Hydroxytoluene	Chemical	0.293
Reverse Transcriptase	Peroxidases	Chemical	0.294
Reverse Transcriptase	Annexin A2	Chemical	0.294
Reverse Transcriptase	Cytochrome b Group	Chemical	0.295
Reverse Transcriptase	Ribosomal Protein S6	Chemical	0.295
Reverse Transcriptase	Quinic Acid	Chemical	0.295
Reverse Transcriptase	procion yellow	Chemical	0.295
Reverse Transcriptase	boldine	Chemical	0.295
Reverse Transcriptase	laminin alpha 3	Chemical	0.295
Reverse Transcriptase	histidine triad protein	Chemical	0.295
Reverse Transcriptase	Receptor Activity-Modifying Protein 3	Chemical	0.295
Reverse Transcriptase	Colistin Sulfate	Chemical	0.295
Reverse Transcriptase	Somatropin	Chemical	0.296
Reverse Transcriptase	Beclin-1	Chemical	0.296
Reverse Transcriptase	Nitrosamine	Chemical	0.296
Reverse Transcriptase	Naringin	Chemical	0.296
Reverse Transcriptase	Inhibitor of Differentiation Protein 1	Chemical	0.296
Reverse Transcriptase	Protease Nexins	Chemical	0.296
Reverse Transcriptase	Ringer's solution	Chemical	0.296
Reverse Transcriptase	Dynorphins	Chemical	0.296
Reverse Transcriptase	Dextran 70	Chemical	0.297
Reverse Transcriptase	Butyric Acid	Chemical	0.297
Reverse Transcriptase	Steroid Hydroxylases	Chemical	0.297
Reverse Transcriptase	Prolow-Density Lipoprotein Receptor-Related Protein 1	Chemical	0.297
Reverse Transcriptase	Alginic Acid	Chemical	0.297
Reverse Transcriptase	Cephalothin	Chemical	0.297
Reverse Transcriptase	Thromboxane B2	Chemical	0.298
Reverse Transcriptase	SS-B antigen	Chemical	0.298
Reverse Transcriptase	metal transporting protein 1	Chemical	0.298
Reverse Transcriptase	MIG2B protein, human	Chemical	0.298
Reverse Transcriptase	beta-phellandrene	Chemical	0.298
Reverse Transcriptase	2-(2,3-dicarboxycyclopropyl)glycine	Chemical	0.298
Reverse Transcriptase	pyrazolopyridine	Chemical	0.298
Reverse Transcriptase	Coordination Complexes	Chemical	0.299
Reverse Transcriptase	14-3-3 Proteins	Chemical	0.299
Reverse Transcriptase	Hapten	Chemical	0.299
Reverse Transcriptase	Rosaniline Dyes	Chemical	0.299
Reverse Transcriptase	P-Selectin	Chemical	0.3
Reverse Transcriptase	glial fibrillary astrocytic protein, mouse	Chemical	0.3
Reverse Transcriptase	endotoxin receptor	Chemical	0.3
Reverse Transcriptase	green fluorescent protein, Aequorea victoria	Chemical	0.3
Reverse Transcriptase	protein phosphatase 4	Chemical	0.3
Reverse Transcriptase	INTERCEED	Chemical	0.3
Reverse Transcriptase	vitellogenin receptor	Chemical	0.3
Reverse Transcriptase	Atrial Natriuretic Factor	Chemical	0.301
Reverse Transcriptase	Signal Transducer and Activator of Transcription 1-alpha/beta	Chemical	0.301
Reverse Transcriptase	Cystathionine gamma-Lyase	Chemical	0.301
Reverse Transcriptase	2-aminoethoxydiphenyl borate	Chemical	0.301
Reverse Transcriptase	Ethylenes	Chemical	0.301
Reverse Transcriptase	Vaccines, Virus-Like Particle	Chemical	0.301
Reverse Transcriptase	Nuclear Receptor Subfamily 0 Group B Member 1	Chemical	0.301
Reverse Transcriptase	4-1BB Ligand	Chemical	0.301
Reverse Transcriptase	Amino Acid Transport Systems, Basic	Chemical	0.302
Reverse Transcriptase	arabinogalactan proteins	Chemical	0.302
Reverse Transcriptase	Purinergic Agonists	Chemical	0.302
Reverse Transcriptase	Adrenergic Agonist	Chemical	0.302
Reverse Transcriptase	1-Phosphatidylinositol 4,5-Bisphosphate Phosphodiesterase Gamma-2	Chemical	0.303
Reverse Transcriptase	dexamethasone receptor	Chemical	0.303
Reverse Transcriptase	CpxR protein, Bacteria	Chemical	0.303
Reverse Transcriptase	OprM protein, Pseudomonas aeruginosa	Chemical	0.303
Reverse Transcriptase	Purine Nucleoside Phosphorylase	Chemical	0.304
Reverse Transcriptase	sodium-calcium exchanger 1	Chemical	0.304
Reverse Transcriptase	Dihydropyridines	Chemical	0.304
Reverse Transcriptase	Plasminogen	Chemical	0.305
Reverse Transcriptase	Prostaglandins A	Chemical	0.305
Reverse Transcriptase	Alpha-Enolase	Chemical	0.305
Reverse Transcriptase	3C-like protease, SARS coronavirus	Chemical	0.306
Reverse Transcriptase	Glucosidase Inhibitor	Chemical	0.306
Reverse Transcriptase	globotetraosylceramide	Chemical	0.306
Reverse Transcriptase	5-carboxytetramethylrhodamine succinimidyl ester	Chemical	0.306
Reverse Transcriptase	Estrogens, Conjugated (USP)	Chemical	0.306
Reverse Transcriptase	Marine Toxins	Chemical	0.306
Reverse Transcriptase	Malondialdehyde	Chemical	0.307
Reverse Transcriptase	Hydrazines	Chemical	0.307
Reverse Transcriptase	Interferon Regulatory Factor 8	Chemical	0.307
Reverse Transcriptase	SOXF Transcription Factors	Chemical	0.307
Reverse Transcriptase	2',3'-Cyclic Nucleotide 3'-Phosphodiesterase	Chemical	0.307
Reverse Transcriptase	Alpha-Enolase	Chemical	0.307
Reverse Transcriptase	OMPA outer membrane proteins	Chemical	0.308
Reverse Transcriptase	hydrogen sulfite	Chemical	0.308
Reverse Transcriptase	Dicarboxylic Acid	Chemical	0.308
Reverse Transcriptase	Erythromycin Lactobionate	Chemical	0.308
Reverse Transcriptase	proteose-peptone	Chemical	0.308
Reverse Transcriptase	harringtonine	Chemical	0.308
Reverse Transcriptase	tRNA, selenocysteine-	Chemical	0.308
Reverse Transcriptase	Trefoil Factor 1	Chemical	0.308
Reverse Transcriptase	Stilbenes	Chemical	0.309
Reverse Transcriptase	Phenylethyl Alcohol	Chemical	0.309
Reverse Transcriptase	Glypicans	Chemical	0.309
Reverse Transcriptase	Oxalates	Chemical	0.309
Reverse Transcriptase	squamous cell carcinoma-related antigen	Chemical	0.309
Reverse Transcriptase	plexin	Chemical	0.309
Reverse Transcriptase	Phenothiazine	Chemical	0.309
Reverse Transcriptase	Antitoxins	Chemical	0.309
Reverse Transcriptase	Alkylating Agent	Chemical	0.311
Reverse Transcriptase	Rhamnose	Chemical	0.311
Reverse Transcriptase	Menaquinone	Chemical	0.311
Reverse Transcriptase	AG 1879	Chemical	0.311
Reverse Transcriptase	Sucrase-Isomaltase Complex	Chemical	0.311
Reverse Transcriptase	HLA-DQ2 antigen	Chemical	0.311
Reverse Transcriptase	Potassium Oxalate	Chemical	0.311
Reverse Transcriptase	allatotropin	Chemical	0.311
Reverse Transcriptase	pediocin PA-1	Chemical	0.311
Reverse Transcriptase	corosolic acid	Chemical	0.311
Reverse Transcriptase	CDAA	Chemical	0.311
Reverse Transcriptase	hexitol	Chemical	0.311
Reverse Transcriptase	Calponin	Chemical	0.313
Reverse Transcriptase	Dual Specificity Protein Phosphatase 1	Chemical	0.313
Reverse Transcriptase	Radioisotope	Chemical	0.313
Reverse Transcriptase	SNARE Proteins	Chemical	0.313
Reverse Transcriptase	Glutens	Chemical	0.314
Reverse Transcriptase	Pyruvate Kinase	Chemical	0.314
Reverse Transcriptase	Bone Morphogenetic Protein Receptor Type-1B	Chemical	0.314
Reverse Transcriptase	NADPH Oxidase 4	Chemical	0.314
Reverse Transcriptase	mitochondrial RNA-processing endoribonuclease	Chemical	0.314
Reverse Transcriptase	toxR protein, bacteria	Chemical	0.314
Reverse Transcriptase	methoxyresorufin-O-demethylase	Chemical	0.314
Reverse Transcriptase	MIRN132 microRNA, human	Chemical	0.314
Reverse Transcriptase	mirn21 microRNA, rat	Chemical	0.314
Reverse Transcriptase	Anti-ulcer Agent	Chemical	0.314
Reverse Transcriptase	Eicosatetraenoic Acid	Chemical	0.314
Reverse Transcriptase	alpha-cobratoxin	Chemical	0.314
Reverse Transcriptase	YKL-40	Chemical	0.315
Reverse Transcriptase	oncofetal antigens	Chemical	0.315
Reverse Transcriptase	glutathione S-transferase T1	Chemical	0.316
Reverse Transcriptase	CD166 Antigen	Chemical	0.316
Reverse Transcriptase	erythrogenic toxin	Chemical	0.316
Reverse Transcriptase	Cofilin 1	Chemical	0.316
Reverse Transcriptase	SRS-A	Chemical	0.316
Reverse Transcriptase	Benzaldehydes	Chemical	0.316
Reverse Transcriptase	Pheromones	Chemical	0.317
Reverse Transcriptase	Photosystem II Protein Complex	Chemical	0.317
Reverse Transcriptase	polyoxometalate I	Chemical	0.317
Reverse Transcriptase	Isosorbide Dinitrate	Chemical	0.317
Reverse Transcriptase	tryparedoxin	Chemical	0.317
Reverse Transcriptase	Mcp protein, mouse	Chemical	0.317
Reverse Transcriptase	FUS3 protein, S cerevisiae	Chemical	0.317
Reverse Transcriptase	EB1 microtubule binding proteins	Chemical	0.317
Reverse Transcriptase	adenylyl cyclase 6	Chemical	0.317
Reverse Transcriptase	CASK kinases	Chemical	0.317
Reverse Transcriptase	Oxygenases	Chemical	0.319
Reverse Transcriptase	Glutaral	Chemical	0.319
Reverse Transcriptase	Amelogenin	Chemical	0.319
Reverse Transcriptase	Phenylurea Compounds	Chemical	0.319
Reverse Transcriptase	Enteropeptidase	Chemical	0.319
Reverse Transcriptase	Chromium Radioisotopes	Chemical	0.319
Reverse Transcriptase	Hormone Antagonists	Chemical	0.32
Reverse Transcriptase	Dual Specificity Mitogen-Activated Protein Kinase Kinase 4	Chemical	0.32
Reverse Transcriptase	Ketoglutaric Acids	Chemical	0.32
Reverse Transcriptase	indium-111-octreotide	Chemical	0.32
Reverse Transcriptase	CDR1 protein, Candida albicans	Chemical	0.32
Reverse Transcriptase	Cldn1 protein, mouse	Chemical	0.32
Reverse Transcriptase	Gallic Acid	Chemical	0.321
Reverse Transcriptase	Pentacyclic Triterpenes	Chemical	0.321
Reverse Transcriptase	Spiperone	Chemical	0.321
Reverse Transcriptase	nucleotidase	Chemical	0.322
Reverse Transcriptase	Natural Killer Cells Antigen CD94	Chemical	0.322
Reverse Transcriptase	UCA1 RNA, human	Chemical	0.322
Reverse Transcriptase	Phosphatidylglycerols	Chemical	0.322
Reverse Transcriptase	Gal-VP16	Chemical	0.322
Reverse Transcriptase	syntrophin alpha1	Chemical	0.322
Reverse Transcriptase	Mitogen-Activated Protein Kinase 13	Chemical	0.322
Reverse Transcriptase	phosphoinositide 5-phosphatase	Chemical	0.322
Reverse Transcriptase	C5a Anaphylatoxin	Chemical	0.322
Reverse Transcriptase	Phytic Acid	Chemical	0.323
Reverse Transcriptase	Bacteriorhodopsins	Chemical	0.323
Reverse Transcriptase	beta-Cyclodextrins	Chemical	0.324
Reverse Transcriptase	Chromium Alloys	Chemical	0.324
Reverse Transcriptase	Pancreatic Polypeptide	Chemical	0.324
Reverse Transcriptase	Carboxypeptidases	Chemical	0.325
Reverse Transcriptase	Metalloporphyrins	Chemical	0.325
Reverse Transcriptase	LIM Domain Proteins	Chemical	0.325
Reverse Transcriptase	Uroplakins	Chemical	0.325
Reverse Transcriptase	Tyrphostin A23	Chemical	0.325
Reverse Transcriptase	mariner transposases	Chemical	0.325
Reverse Transcriptase	Cytochrome C Oxidase	Chemical	0.326
Reverse Transcriptase	Carcinogens, Environmental	Chemical	0.326
Reverse Transcriptase	HSP47 Heat-Shock Proteins	Chemical	0.326
Reverse Transcriptase	Myelin-Associated Glycoprotein	Chemical	0.327
Reverse Transcriptase	Diethylhexylphthalate	Chemical	0.327
Reverse Transcriptase	Glucocorticoid	Chemical	0.328
Reverse Transcriptase	Caspase-1	Chemical	0.328
Reverse Transcriptase	Signal Transducer and Activator of Transcription 6	Chemical	0.328
Reverse Transcriptase	glutamate receptor ionotropic, AMPA 1	Chemical	0.328
Reverse Transcriptase	GR 113808	Chemical	0.328
Reverse Transcriptase	adenylate isopentenyltransferase	Chemical	0.328
Reverse Transcriptase	L2 protein, Human papillomavirus type 16	Chemical	0.328
Reverse Transcriptase	MIRN135 microRNA, human	Chemical	0.328
Reverse Transcriptase	Protein Aggregates	Chemical	0.328
Reverse Transcriptase	Ethanolamines	Chemical	0.33
Reverse Transcriptase	Argipressin	Chemical	0.331
Reverse Transcriptase	Benzopyrans	Chemical	0.331
Reverse Transcriptase	Photosynthetic Reaction Center Complex Proteins	Chemical	0.331
Reverse Transcriptase	HMGB Proteins	Chemical	0.331
Reverse Transcriptase	Collagen Type XI	Chemical	0.331
Reverse Transcriptase	HMB-45 protein, human	Chemical	0.331
Reverse Transcriptase	Buserelin Acetate	Chemical	0.331
Reverse Transcriptase	Pdpk1 protein, mouse	Chemical	0.331
Reverse Transcriptase	Furegrelate	Chemical	0.331
Reverse Transcriptase	dibenzocyclooctadiene	Chemical	0.331
Reverse Transcriptase	MIRN451 microRNA, human	Chemical	0.331
Reverse Transcriptase	Flavone	Chemical	0.332
Reverse Transcriptase	glyoxylic acid	Chemical	0.332
Reverse Transcriptase	monocarboxylate transport protein 1	Chemical	0.332
Reverse Transcriptase	Lithium Carbonate	Chemical	0.332
Reverse Transcriptase	Enocitabine	Chemical	0.334
Reverse Transcriptase	Gonadotropin Releasing Hormone 2	Chemical	0.334
Reverse Transcriptase	allyl bromide	Chemical	0.334
Reverse Transcriptase	catalase HPI	Chemical	0.334
Reverse Transcriptase	styrenesulfonic acid polymer	Chemical	0.334
Reverse Transcriptase	Sodium-Phosphate Cotransporter Proteins, Type IIb	Chemical	0.334
Reverse Transcriptase	Drp1 protein, rat	Chemical	0.334
Reverse Transcriptase	NEAT1 long non-coding RNA, human	Chemical	0.334
Reverse Transcriptase	Olfactory Marker Protein	Chemical	0.335
Reverse Transcriptase	polycaprolactone	Chemical	0.335
Reverse Transcriptase	Sterols	Chemical	0.336
Reverse Transcriptase	Guanine Nucleotide Exchange Factor	Chemical	0.336
Reverse Transcriptase	Integrin alpha2	Chemical	0.336
Reverse Transcriptase	Inhibin Alpha Chain	Chemical	0.336
Reverse Transcriptase	Cysteine Proteinase	Chemical	0.337
Reverse Transcriptase	Bone Morphogenetic Protein Receptors	Chemical	0.337
Reverse Transcriptase	Melibiose	Chemical	0.337
Reverse Transcriptase	2-chloro-5-nitrobenzanilide	Chemical	0.337
Reverse Transcriptase	ISCOMs	Chemical	0.337
Reverse Transcriptase	MB21D1 protein, human	Chemical	0.337
Reverse Transcriptase	carbohydrazide	Chemical	0.337
Reverse Transcriptase	oleylamide	Chemical	0.337
Reverse Transcriptase	antimonite	Chemical	0.337
Reverse Transcriptase	piperlonguminine	Chemical	0.337
Reverse Transcriptase	Receptors, Scavenger	Chemical	0.339
Reverse Transcriptase	Receptors, Antigen	Chemical	0.339
Reverse Transcriptase	Indans	Chemical	0.339
Reverse Transcriptase	NADPH--Cytochrome P450 Reductase	Chemical	0.339
Reverse Transcriptase	Fat Emulsions, Intravenous	Chemical	0.339
Reverse Transcriptase	Initiation Factor	Chemical	0.34
Reverse Transcriptase	Proton Pump Inhibitor	Chemical	0.34
Reverse Transcriptase	clathrin assembly protein AP180	Chemical	0.34
Reverse Transcriptase	tRNA Methyltransferase	Chemical	0.34
Reverse Transcriptase	berbamine	Chemical	0.34
Reverse Transcriptase	cereulide	Chemical	0.34
Reverse Transcriptase	indolin-2-one	Chemical	0.34
Reverse Transcriptase	Carboxyhemoglobin	Chemical	0.34
Reverse Transcriptase	Isothiocyanates	Chemical	0.341
Reverse Transcriptase	Neurotoxin	Chemical	0.341
Reverse Transcriptase	Intermediate Filament Protein	Chemical	0.341
Reverse Transcriptase	Conalbumin	Chemical	0.341
Reverse Transcriptase	Receptors, Purinergic P2Y	Chemical	0.341
Reverse Transcriptase	Dietary Flavonoid	Chemical	0.341
Reverse Transcriptase	hemoglobin protein, Vitreoscilla	Chemical	0.342
Reverse Transcriptase	Bouin's Fixative	Chemical	0.342
Reverse Transcriptase	Tumor Necrosis Factor Receptor Superfamily Member 10C	Chemical	0.342
Reverse Transcriptase	Argonaute Proteins	Chemical	0.343
Reverse Transcriptase	2',7'-dichlorodihydrofluorescein	Chemical	0.343
Reverse Transcriptase	Transglutaminases	Chemical	0.344
Reverse Transcriptase	Phospholipase A2, Membrane Associated	Chemical	0.344
Reverse Transcriptase	Anti-Obesity Agents	Chemical	0.344
Reverse Transcriptase	duroquinol oxidase	Chemical	0.345
Reverse Transcriptase	Receptor-Like Protein Tyrosine Phosphatases, Class 7	Chemical	0.345
Reverse Transcriptase	HLA-DRB5 Chains	Chemical	0.345
Reverse Transcriptase	4CMenB vaccine	Chemical	0.345
Reverse Transcriptase	Abcc8 protein, rat	Chemical	0.345
Reverse Transcriptase	Flavins	Chemical	0.345
Reverse Transcriptase	Lymphocyte Specific Protein Tyrosine Kinase p56(lck)	Chemical	0.347
Reverse Transcriptase	NP protein, Influenza A virus	Chemical	0.347
